,螟沥家疙,荐柯,荐家捞柯丑档,傈扁傈档档,侩粮魂家,殴档,醚蜡扁藕家,醚龙家,醚牢,努肺肺鞘,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊,亥哩,喷风浚,俊瓶亥哩,磊老坊,磊老坊,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊
2016-04-08,傍林,16.6,8.4,685.0,12.5,5.5,4.0,5.091,0.066,58.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-09,傍林,16.4,7.9,679.0,11.1,4.8,4.0,5.049,0.058,47.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-10,傍林,17.0,7.9,655.0,10.9,4.8,4.0,4.75,0.056,38.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-11,傍林,17.8,7.8,631.0,10.2,,4.0,4.921,0.07,38.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-12,傍林,17.8,7.9,614.0,10.3,,4.1,5.155,0.07,39.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-13,傍林,17.7,8.2,577.0,10.8,3.6,4.0,4.654,0.073,38.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-14,傍林,17.9,8.0,568.0,9.5,6.1,,4.242,0.083,32.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-15,傍林,18.1,8.7,583.0,11.6,6.5,4.0,4.113,0.081,43.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-16,傍林,18.0,8.8,549.0,12.8,4.0,4.0,4.263,0.073,64.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-17,傍林,16.3,7.5,435.0,8.5,33.5,3.6,5.27,0.078,36.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-18,傍林,15.5,7.0,316.0,6.4,33.3,3.8,6.981,0.111,17.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-19,傍林,15.8,7.1,281.0,6.8,16.6,3.6,,0.101,18.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-20,傍林,15.6,7.1,284.0,7.4,10.0,3.6,,0.088,19.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-21,傍林,15.8,7.2,310.0,7.4,10.0,3.5,4.083,0.072,18.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-22,傍林,16.0,7.1,335.0,6.8,17.9,3.4,4.99,0.081,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-23,傍林,16.6,6.9,266.0,5.6,12.9,3.3,4.679,0.105,10.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-24,傍林,17.8,7.2,271.0,7.1,7.7,3.2,4.063,0.079,12.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-25,傍林,17.8,7.5,295.0,8.5,5.8,3.3,3.5,0.073,22.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-26,傍林,19.3,8.5,325.0,12.4,3.9,3.3,3.015,0.079,46.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-27,傍林,18.1,8.0,343.0,11.3,3.7,3.2,3.376,0.062,38.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-28,傍林,18.4,8.1,357.0,11.2,5.3,3.2,3.976,,37.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-29,傍林,18.9,8.4,381.0,12.1,4.9,3.3,4.504,0.063,41.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-04-30,傍林,19.0,8.7,413.0,13.1,4.3,3.4,4.57,0.059,45.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-01,傍林,18.9,8.5,425.0,13.0,5.9,3.5,4.453,0.06,46.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-02,傍林,19.9,8.8,428.0,14.4,6.5,3.8,4.103,0.066,45.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-03,傍林,19.3,8.6,442.0,11.0,4.5,3.5,3.649,0.055,28.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-04,傍林,18.1,7.7,409.0,8.2,5.5,3.3,3.693,0.057,26.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-05,傍林,17.5,7.4,364.0,8.2,4.0,3.5,3.786,0.073,24.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-06,傍林,18.1,7.4,332.0,8.2,2.0,3.4,3.406,0.077,24.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-07,傍林,18.8,7.5,327.0,9.2,1.9,3.2,2.973,0.06,24.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-08,傍林,19.6,8.0,335.0,11.3,2.4,3.1,2.814,0.057,26.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-09,傍林,20.1,8.3,341.0,12.5,2.2,3.0,2.957,0.052,27.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-10,傍林,18.5,7.7,342.0,10.0,2.3,3.0,2.926,0.041,24.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-11,傍林,18.8,7.8,344.0,9.6,2.5,,3.058,0.047,23.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-12,傍林,18.6,7.8,358.0,9.6,2.0,3.1,3.526,0.045,25.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-13,傍林,19.6,7.9,344.0,10.1,1.9,3.4,3.509,0.049,34.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-14,傍林,20.5,8.2,331.0,11.6,2.3,3.3,3.092,0.046,28.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-15,傍林,20.6,8.3,339.0,11.1,2.3,3.2,2.715,0.044,18.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-16,傍林,19.9,7.5,343.0,7.9,4.6,3.1,2.757,0.052,13.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-17,傍林,19.8,7.4,351.0,6.9,,3.3,2.685,0.063,15.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-18,傍林,20.9,7.6,352.0,8.5,5.3,3.8,,0.067,22.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-19,傍林,20.8,7.7,317.0,9.8,6.4,3.4,2.987,0.05,21.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-20,傍林,20.9,7.8,315.0,10.4,7.6,3.2,2.918,0.046,20.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-21,傍林,20.9,7.7,322.0,10.2,8.6,3.2,2.615,0.043,17.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-22,傍林,20.9,7.6,327.0,10.0,7.6,3.1,2.574,0.042,14.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-23,傍林,21.1,7.8,330.0,9.9,7.5,3.3,2.469,0.041,13.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-24,傍林,19.8,7.4,326.0,8.5,5.9,3.4,2.544,0.041,10.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-25,傍林,18.8,7.2,323.0,7.5,6.1,3.3,2.936,0.056,8.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-26,傍林,19.3,7.2,346.0,7.2,4.2,3.9,3.218,0.067,16.7,ND,ND,ND,,ND,ND,ND,ND,ND,ND,,,,,
2016-05-27,傍林,20.9,7.3,326.0,8.1,1.3,3.8,2.16,0.062,20.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-28,傍林,21.0,7.4,325.0,8.8,1.1,3.6,1.921,0.05,18.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-29,傍林,20.5,7.4,324.0,8.6,1.4,3.4,1.947,0.046,19.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-30,傍林,20.7,7.6,325.0,9.7,1.7,3.3,1.766,0.044,22.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-05-31,傍林,20.8,7.9,321.0,10.6,1.8,3.3,2.138,0.04,26.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-01,傍林,21.0,8.3,313.0,11.6,2.4,3.3,2.344,0.038,30.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-02,傍林,21.4,8.3,322.0,11.7,4.1,3.4,2.301,0.041,29.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-03,傍林,22.1,8.4,341.0,11.9,2.5,3.3,,0.04,30.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-04,傍林,20.8,8.0,338.0,10.8,2.8,3.3,2.31,0.042,26.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-05,傍林,20.9,7.7,344.0,10.1,3.4,3.4,2.351,0.044,19.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-06,傍林,19.7,7.5,337.0,10.0,4.0,3.3,2.315,0.04,22.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-07,傍林,,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-08,傍林,,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-09,傍林,,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-10,傍林,,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-11,傍林,,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-12,傍林,,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-13,傍林,,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-14,傍林,23.0,8.3,342.0,10.4,8.0,4.0,2.231,0.053,26.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-15,傍林,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-16,傍林,21.5,8.6,322.0,14.8,6.0,3.2,2.242,0.076,77.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-17,傍林,22.5,8.9,328.0,15.9,4.3,3.1,2.233,0.061,67.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-18,傍林,22.0,9.0,338.0,13.9,3.7,3.2,2.267,0.05,70.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-19,傍林,23.9,9.1,364.0,15.7,3.1,3.5,2.378,0.048,65.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-20,傍林,24.2,9.0,355.0,14.8,2.7,3.6,2.29,0.043,51.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-21,傍林,25.0,8.8,352.0,,2.4,,2.125,0.043,36.5,,,,,,,,,,,,,,,
2016-06-22,傍林,24.0,8.6,336.0,,2.2,,2.133,0.055,31.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-23,傍林,24.1,8.3,330.0,,3.2,3.5,2.19,0.061,30.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-24,傍林,24.0,8.0,336.0,8.6,3.2,3.5,2.269,0.059,22.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-25,傍林,23.0,8.1,346.0,10.5,9.8,4.2,2.851,0.07,60.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-26,傍林,24.1,8.1,328.0,10.8,8.0,5.0,3.091,0.08,78.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-27,傍林,24.8,8.9,315.0,13.7,7.0,4.4,2.406,0.07,80.9,,,,,,,,,,,,,,,
2016-06-28,傍林,25.0,8.8,319.0,13.5,8.1,3.5,2.111,0.063,54.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-29,傍林,24.2,8.7,316.0,13.3,7.3,3.3,2.183,0.054,47.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-06-30,傍林,24.1,8.6,316.0,12.3,7.0,3.1,2.289,0.05,34.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-01,傍林,23.6,8.1,326.0,9.9,9.6,3.0,2.177,0.057,25.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-02,傍林,23.6,7.0,316.0,3.9,37.2,3.3,2.777,0.079,25.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-03,傍林,24.3,6.7,223.0,1.9,34.3,3.5,2.65,0.116,14.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-04,傍林,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-05,傍林,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-06,傍林,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-07,傍林,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-08,傍林,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-09,傍林,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-10,傍林,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-11,傍林,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-12,傍林,20.7,7.0,225.0,8.1,22.7,3.0,2.711,0.056,12.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-13,傍林,20.2,7.0,213.0,8.5,21.2,3.0,2.547,0.047,13.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-14,傍林,21.0,7.1,223.0,9.2,18.9,3.1,2.533,0.044,21.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-15,傍林,22.9,7.7,277.0,10.7,12.9,3.4,2.801,0.05,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-16,傍林,22.0,7.6,265.0,9.9,18.6,3.3,2.809,0.052,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-17,傍林,20.9,7.0,237.0,7.5,28.6,3.2,2.792,0.067,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-18,傍林,20.7,6.9,201.0,7.9,17.5,3.2,2.476,0.083,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-19,傍林,21.1,7.0,193.0,8.5,16.4,3.2,2.518,0.089,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-20,傍林,21.9,7.0,197.0,8.6,13.8,3.1,2.599,0.081,11.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-21,傍林,22.4,7.1,207.0,8.6,10.8,3.1,2.673,0.077,21.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-22,傍林,24.2,7.9,205.0,10.7,9.7,3.1,2.639,0.089,35.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-23,傍林,25.9,8.6,241.0,14.4,7.4,3.3,2.675,0.063,64.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-24,傍林,28.2,9.0,307.0,14.5,3.3,3.6,2.77,0.086,66.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-25,傍林,28.8,8.7,310.0,11.8,2.6,3.7,2.735,0.064,38.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-26,傍林,28.7,8.4,304.0,10.7,2.7,3.7,2.717,0.061,25.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-27,傍林,27.9,8.2,292.0,10.3,5.3,3.5,2.647,0.053,26.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-28,傍林,28.0,8.2,288.0,10.0,5.0,3.4,2.585,,25.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-29,傍林,27.4,8.3,314.0,10.2,4.9,3.5,2.618,,30.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-30,傍林,27.2,7.9,318.0,8.7,5.2,3.4,2.682,0.045,29.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-07-31,傍林,27.4,7.7,326.0,8.1,5.8,3.5,2.69,0.053,27.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-01,傍林,28.6,8.0,290.0,9.6,6.5,3.5,2.587,0.061,30.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-02,傍林,28.1,7.3,268.0,7.3,7.0,3.4,2.749,0.071,23.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-03,傍林,27.0,7.4,276.0,7.2,7.4,3.4,2.794,0.069,31.6,,,,,,,,,,,,,,,
2016-08-04,傍林,27.8,8.3,287.0,10.9,6.0,3.5,2.712,0.054,58.0,,,,,,,,,,,,,,,
2016-08-05,傍林,29.3,8.2,263.0,10.8,6.9,3.4,2.494,0.056,50.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-06,傍林,28.9,8.4,268.0,12.0,5.9,3.4,2.593,0.055,53.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-07,傍林,29.9,9.0,279.0,13.0,4.3,3.4,2.384,0.05,57.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-08,傍林,30.6,8.7,324.0,11.1,3.4,3.6,2.421,0.052,32.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-09,傍林,30.9,8.2,356.0,8.0,3.5,3.6,2.464,0.06,23.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-10,傍林,30.7,7.7,351.0,6.6,4.2,3.5,2.384,0.076,24.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-11,傍林,31.0,8.2,345.0,8.8,3.8,3.6,2.272,0.056,33.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-12,傍林,30.9,8.2,358.0,8.8,4.2,3.6,2.372,0.044,33.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-13,傍林,30.8,7.9,363.0,8.5,5.3,3.5,2.513,0.051,35.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-14,傍林,31.2,8.5,355.0,9.5,4.9,3.4,2.31,0.048,41.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-15,傍林,31.1,8.3,372.0,8.6,4.9,3.4,2.162,0.053,36.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-16,傍林,31.2,8.5,385.0,9.5,5.6,3.2,1.995,,36.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-17,傍林,,,,,,,2.09,0.076,,,,,,,,,,,,,,,,
2016-08-18,傍林,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-19,傍林,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-20,傍林,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-21,傍林,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-22,傍林,30.6,8.9,384.0,12.9,4.8,4.4,2.509,0.064,81.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-23,傍林,30.2,8.7,382.0,11.8,4.0,4.3,2.396,0.061,62.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-24,傍林,30.2,8.6,373.0,10.5,4.5,4.2,2.326,0.067,58.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-25,傍林,29.4,8.3,345.0,9.1,5.2,4.0,2.307,0.063,55.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-26,傍林,28.0,7.5,348.0,7.0,6.4,4.1,2.862,0.074,51.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-27,傍林,25.7,7.4,302.0,7.3,6.7,3.9,2.599,0.076,54.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-28,傍林,23.9,7.6,318.0,8.8,7.2,3.8,2.402,0.066,54.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-29,傍林,23.7,7.9,350.0,10.7,7.7,4.0,2.847,0.073,73.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-30,傍林,23.3,8.2,351.0,11.4,5.5,4.0,2.788,0.068,89.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-08-31,傍林,22.6,8.2,354.0,10.8,2.5,4.0,2.458,0.054,83.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-01,傍林,22.9,8.3,357.0,11.8,,4.0,2.635,0.062,78.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-02,傍林,22.8,8.3,380.0,11.8,7.3,4.0,2.773,0.049,79.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-03,傍林,25.0,8.2,346.0,12.7,6.1,3.7,2.615,0.034,61.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-04,傍林,26.1,8.7,335.0,14.7,4.6,3.5,2.476,0.033,53.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-05,傍林,26.5,8.8,360.0,14.2,4.6,3.6,2.537,0.04,59.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-06,傍林,26.5,8.6,385.0,11.8,4.3,3.6,2.609,0.044,58.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-07,傍林,26.3,8.4,390.0,11.3,4.2,3.6,2.371,0.044,53.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-08,傍林,26.2,8.5,382.0,11.5,4.8,3.6,2.47,0.041,57.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-09,傍林,26.0,8.6,372.0,11.8,5.0,3.6,2.501,0.024,54.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-10,傍林,26.2,8.8,379.0,13.1,4.4,3.6,2.68,0.026,47.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-11,傍林,26.1,8.5,385.0,11.9,5.4,3.6,2.658,0.029,40.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-12,傍林,26.0,8.6,408.0,11.7,4.5,3.6,2.717,0.039,37.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-13,傍林,26.9,8.4,416.0,10.6,4.2,3.8,2.603,0.047,29.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-14,傍林,26.4,8.5,407.0,11.3,3.7,4.0,2.341,0.029,32.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-15,傍林,26.7,8.5,396.0,11.5,3.7,3.8,2.407,0.037,28.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-16,傍林,25.9,8.4,392.0,10.7,3.8,3.7,2.374,0.043,31.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-17,傍林,24.5,7.6,384.0,7.9,9.7,3.5,2.433,0.05,33.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-18,傍林,22.4,6.8,266.0,4.2,11.7,,2.824,0.114,19.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-19,傍林,22.2,6.9,247.0,4.5,6.3,3.2,2.501,0.166,16.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-20,傍林,22.1,7.1,287.0,6.4,5.1,3.4,2.351,0.153,25.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-21,傍林,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-22,傍林,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-23,傍林,23.2,8.7,332.0,16.2,2.9,3.6,2.791,0.074,84.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-24,傍林,23.5,8.9,354.0,17.7,3.1,3.7,2.662,0.045,97.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-25,傍林,23.3,9.0,382.0,17.8,3.2,3.7,2.617,0.034,107.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-26,傍林,23.6,8.9,388.0,16.1,3.2,3.8,2.683,0.034,81.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-27,傍林,23.6,8.6,387.0,13.3,2.9,3.6,,0.044,57.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-28,傍林,23.8,8.4,391.0,12.4,2.6,3.5,,0.044,42.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-29,傍林,23.3,7.8,365.0,9.9,2.2,3.4,3.011,0.043,30.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-09-30,傍林,22.8,7.4,355.0,8.9,2.7,3.4,3.262,0.051,40.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-10-01,傍林,22.4,7.4,367.0,8.9,2.7,3.4,2.981,0.069,41.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-10-02,傍林,21.9,7.4,365.0,9.1,2.3,3.3,2.796,0.072,37.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-10-03,傍林,22.1,7.7,386.0,10.8,2.3,3.3,2.911,0.069,39.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-10-04,傍林,22.1,8.0,427.0,11.5,2.5,3.3,3.076,0.046,45.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2016-10-05,傍林,22.3,7.8,442.0,9.8,2.5,3.2,3.382,0.039,37.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
