,螟沥家疙,荐柯,荐家捞柯丑档,傈扁傈档档,侩粮魂家,醚蜡扁藕家,努肺肺鞘,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊,亥哩,喷风浚,俊瓶亥哩,磊老坊,磊老坊,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊
2017-06-02,柳林,25.4,7.1,156.0,7.1,3.1,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-03,柳林,25.2,7.1,148.0,7.5,2.1,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-04,柳林,25.0,7.0,146.0,7.4,2.0,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-05,柳林,24.9,7.2,144.0,7.1,1.9,8.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-06,柳林,23.2,7.2,129.0,7.0,1.7,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-07,柳林,22.4,7.0,142.0,6.9,1.7,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-08,柳林,23.8,7.1,143.0,7.1,1.9,7.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-09,柳林,25.5,7.3,143.0,7.1,,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-10,柳林,25.6,7.3,147.0,7.2,2.0,8.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-11,柳林,25.8,7.2,142.0,7.1,2.0,9.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-12,柳林,25.3,7.2,144.0,7.3,2.1,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-13,柳林,24.4,7.4,145.0,7.9,2.1,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-14,柳林,25.2,7.4,167.0,8.1,2.3,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-15,柳林,26.3,7.3,161.0,7.8,2.3,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-16,柳林,26.1,7.4,129.0,7.7,2.0,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-17,柳林,26.4,7.4,134.0,7.8,2.0,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-18,柳林,27.2,7.4,139.0,7.5,2.0,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-19,柳林,27.5,7.4,145.0,7.2,2.1,7.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-20,柳林,26.1,7.1,132.0,7.0,2.1,8.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-21,柳林,25.5,7.3,143.0,7.1,2.1,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-22,柳林,26.9,7.6,148.0,7.8,2.2,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-23,柳林,28.2,7.7,154.0,7.7,2.3,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-24,柳林,27.9,7.5,169.0,7.4,2.5,7.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-25,柳林,27.4,7.2,162.0,7.3,2.3,7.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-26,柳林,26.1,7.1,151.0,6.5,2.4,8.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-27,柳林,25.6,7.0,150.0,6.5,2.3,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-28,柳林,26.5,7.4,153.0,7.7,2.5,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-29,柳林,27.0,7.3,170.0,7.3,2.6,7.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-30,柳林,26.4,7.2,161.0,7.2,2.5,7.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-01,柳林,27.4,7.2,163.0,7.0,2.5,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-02,柳林,27.6,7.1,155.0,6.6,2.5,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-03,柳林,28.0,7.2,153.0,6.8,2.5,7.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-04,柳林,28.3,7.3,152.0,6.8,2.3,8.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-05,柳林,29.0,7.2,159.0,6.4,2.4,8.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-06,柳林,28.7,7.0,155.0,5.4,2.3,8.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-07,柳林,27.5,6.9,154.0,5.8,2.3,7.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-08,柳林,27.6,6.9,158.0,6.0,2.2,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-09,柳林,28.5,6.9,161.0,6.4,2.3,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-10,柳林,29.4,7.0,165.0,6.2,2.8,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-11,柳林,28.6,7.0,165.0,6.6,2.8,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-12,柳林,29.1,7.0,165.0,7.1,2.8,7.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-13,柳林,30.5,7.0,170.0,7.5,2.7,7.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-14,柳林,30.5,7.0,170.0,6.4,2.8,7.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-15,柳林,29.5,6.9,169.0,5.2,2.7,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-16,柳林,29.3,7.1,165.0,5.8,2.8,7.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-17,柳林,30.2,7.1,167.0,5.7,3.1,8.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-18,柳林,29.5,7.0,163.0,5.2,3.4,8.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-19,柳林,30.2,7.0,177.0,5.4,3.8,8.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-20,柳林,31.0,7.0,155.0,5.5,3.8,8.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-21,柳林,31.5,7.1,156.0,5.7,4.0,8.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-22,柳林,31.9,7.1,159.0,6.0,3.9,7.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-23,柳林,31.2,6.8,161.0,5.0,3.6,8.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-24,柳林,31.0,6.9,155.0,5.6,3.9,9.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-25,柳林,30.9,6.9,153.0,5.4,3.9,7.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-26,柳林,30.1,6.9,148.0,5.8,3.9,7.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-27,柳林,30.0,7.1,149.0,6.5,3.7,7.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-28,柳林,30.5,7.2,151.0,7.2,3.8,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-29,柳林,30.2,7.0,152.0,6.9,3.8,7.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-30,柳林,29.5,6.9,146.0,6.8,3.8,8.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-07-31,柳林,29.7,6.8,145.0,6.4,3.7,10.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-01,柳林,29.8,6.9,136.0,6.5,3.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-02,柳林,31.1,7.2,158.0,7.7,3.8,7.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-03,柳林,30.9,7.4,180.0,8.0,4.0,8.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-04,柳林,31.6,7.7,188.0,8.1,4.2,8.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-05,柳林,32.2,7.7,183.0,8.0,4.3,8.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-06,柳林,32.7,7.7,193.0,8.6,4.4,9.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-07,柳林,32.9,7.6,213.0,8.2,4.7,9.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-08,柳林,31.8,7.2,166.0,6.3,4.3,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-09,柳林,30.9,6.9,170.0,5.8,4.2,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-10,柳林,31.0,6.9,191.0,6.1,3.9,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-11,柳林,31.1,6.9,201.0,6.2,4.0,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-12,柳林,30.6,6.8,210.0,6.4,4.0,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-13,柳林,29.5,6.8,221.0,6.3,3.9,8.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-14,柳林,27.5,6.8,208.0,5.7,3.7,8.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-15,柳林,25.8,6.8,174.0,5.1,3.5,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-16,柳林,26.4,6.9,188.0,6.3,3.6,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-17,柳林,28.4,7.0,199.0,7.5,3.5,7.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-18,柳林,29.5,7.1,210.0,7.5,3.6,7.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-19,柳林,29.1,6.9,201.0,6.4,3.8,7.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-20,柳林,28.7,6.8,208.0,6.3,3.8,8.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-21,柳林,26.7,6.6,162.0,5.5,3.8,8.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-22,柳林,26.6,6.9,147.0,6.2,,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-23,柳林,27.9,7.1,175.0,6.5,3.4,7.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-24,柳林,29.1,7.2,186.0,6.5,3.4,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-25,柳林,29.1,7.3,171.0,6.4,3.6,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-26,柳林,28.4,7.5,168.0,7.3,3.9,7.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-27,柳林,27.8,7.4,162.0,7.3,4.0,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-28,柳林,28.0,7.3,153.0,6.9,3.9,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-29,柳林,28.6,7.3,147.0,7.1,3.7,8.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-30,柳林,27.5,7.2,144.0,6.8,3.8,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-08-31,柳林,26.2,7.3,148.0,7.3,4.0,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-01,柳林,26.7,7.4,144.0,7.8,4.2,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-02,柳林,26.1,7.4,145.0,8.2,4.2,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-03,柳林,25.9,7.4,184.0,8.8,4.3,7.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-04,柳林,26.4,7.3,183.0,7.8,4.0,8.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-05,柳林,25.8,7.1,183.0,6.7,3.5,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-06,柳林,25.1,7.1,169.0,6.3,3.4,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-07,柳林,24.6,7.0,156.0,6.0,3.3,6.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-08,柳林,25.6,7.2,171.0,6.9,3.3,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-09,柳林,26.8,7.3,201.0,7.6,3.5,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-10,柳林,26.6,7.3,152.0,7.2,3.5,7.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-11,柳林,25.0,7.0,155.0,6.3,3.5,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-12,柳林,24.3,7.0,158.0,6.3,3.9,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-13,柳林,25.5,7.1,152.0,6.8,3.6,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-14,柳林,25.6,7.3,150.0,7.3,3.6,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-15,柳林,24.9,7.2,147.0,7.1,3.3,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-16,柳林,23.5,7.2,141.0,7.3,2.9,7.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-17,柳林,23.3,7.2,141.0,7.3,2.8,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-09-18,柳林,24.2,7.4,144.0,7.6,3.1,7.1,,,,,,,,,,,,,,,
2017-09-19,柳林,24.8,7.6,156.0,7.8,3.2,7.5,,,,,,,,,,,,,,,
2017-09-20,柳林,24.7,7.5,154.0,7.7,3.0,7.6,,,,,,,,,,,,,,,
2017-09-21,柳林,24.0,7.6,181.0,8.4,3.0,7.7,,,,,,,,,,,,,,,
2017-09-22,柳林,24.4,7.7,175.0,8.4,3.0,7.7,,,,,,,,,,,,,,,
2017-09-23,柳林,24.7,7.8,181.0,8.6,2.7,7.8,,,,,,,,,,,,,,,
2017-09-24,柳林,24.6,7.8,182.0,8.4,3.2,7.8,,,,,,,,,,,,,,,
2017-09-25,柳林,25.2,7.7,182.0,8.3,2.8,7.6,,,,,,,,,,,,,,,
2017-09-26,柳林,25.6,7.7,177.0,8.2,3.0,7.6,,,,,,,,,,,,,,,
2017-09-27,柳林,24.8,7.3,179.0,7.1,2.8,7.5,,,,,,,,,,,,,,,
2017-09-28,柳林,23.4,7.3,174.0,7.3,2.8,7.3,,,,,,,,,,,,,,,
2017-09-29,柳林,23.2,7.6,180.0,8.9,2.9,7.3,,,,,,,,,,,,,,,
2017-09-30,柳林,22.7,7.6,178.0,8.5,2.8,7.3,,,,,,,,,,,ND,ND,ND,ND,ND
2017-10-01,柳林,21.9,7.4,179.0,8.0,2.7,7.3,,,,,,,,,,,ND,ND,ND,ND,ND
2017-10-02,柳林,21.8,7.1,145.0,7.3,,6.8,,,,,,,,,,,ND,ND,ND,ND,ND
2017-10-03,柳林,23.0,7.2,169.0,7.5,3.3,6.9,,,,,,,,,,,ND,ND,ND,ND,ND
2017-10-04,柳林,23.3,7.2,163.0,7.5,3.3,6.9,,,,,,,,,,,ND,ND,ND,ND,ND
2017-10-05,柳林,22.5,7.2,156.0,7.8,3.3,7.1,,,,,,,,,,,ND,ND,ND,ND,ND
2017-10-06,柳林,21.2,7.2,153.0,7.8,3.1,7.2,,,,,,,,,,,ND,ND,ND,ND,ND
2017-10-07,柳林,,,,,,,,,,,,,,,,,,,,,
2017-10-08,柳林,,,,,,,,,,,,,,,,,,,,,
2017-10-09,柳林,,,,,,,,,,,,,,,,,,,,,
2017-10-10,柳林,24.7,7.5,161.0,8.4,,7.2,,,,,,,,,,,,,,,
2017-10-11,柳林,24.2,7.3,158.0,7.7,2.7,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-12,柳林,22.1,7.2,156.0,7.2,2.6,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-13,柳林,20.2,7.2,159.0,7.8,2.7,7.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-14,柳林,20.1,7.4,163.0,8.6,2.5,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-15,柳林,19.9,7.4,162.0,8.5,2.5,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-16,柳林,19.3,7.3,158.0,8.6,2.6,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-17,柳林,19.2,7.2,155.0,9.1,2.6,7.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-18,柳林,19.3,7.2,159.0,9.0,2.7,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-19,柳林,19.3,7.3,156.0,9.1,2.7,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-20,柳林,20.0,7.3,157.0,9.0,2.8,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-21,柳林,19.9,7.2,146.0,8.7,3.0,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-22,柳林,19.1,7.4,167.0,9.0,2.9,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-23,柳林,18.0,7.4,160.0,9.2,2.8,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-24,柳林,18.2,7.3,157.0,9.2,2.8,7.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-25,柳林,17.8,7.3,150.0,9.3,2.9,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-26,柳林,17.9,7.4,153.0,9.4,2.7,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-27,柳林,18.2,7.3,155.0,9.4,2.7,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-28,柳林,18.5,7.3,173.0,9.7,3.0,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-29,柳林,18.8,7.2,208.0,9.2,3.0,7.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-30,柳林,16.6,7.1,173.0,9.4,2.8,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-10-31,柳林,15.7,7.2,161.0,9.7,2.7,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-11-01,柳林,16.0,7.2,158.0,9.5,2.6,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-11-02,柳林,16.4,7.1,142.0,9.1,2.5,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-11-03,柳林,16.8,7.1,155.0,9.3,2.5,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-11-04,柳林,15.9,7.1,160.0,9.5,2.6,6.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-11-05,柳林,15.1,7.1,157.0,9.8,2.5,6.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-11-06,柳林,14.9,7.0,169.0,9.8,2.5,6.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-11-07,柳林,15.3,7.1,162.0,9.7,2.6,6.6,,,,,,,,,,,,,,,
2017-11-08,柳林,16.5,7.2,153.0,9.4,2.7,6.5,,,,,,,,,,,,,,,
2017-11-09,柳林,16.1,7.2,154.0,9.5,2.6,6.5,,,,,,,,,,,,,,,
2017-11-10,柳林,15.6,7.2,156.0,9.8,2.7,6.4,,,,,,,,,,,,,,,
2017-11-11,柳林,14.6,7.2,160.0,9.8,2.9,6.4,,,,,,,,,,,,,,,
2017-11-12,柳林,13.4,7.3,158.0,10.4,2.9,6.4,,,,,,,,,,,,,,,
2017-11-13,柳林,13.4,7.2,158.0,10.3,2.9,6.5,,,,,,,,,,,,,,,
2017-11-14,柳林,13.9,7.2,160.0,10.2,2.6,6.4,,,,,,,,,,,,,,,
2017-11-15,柳林,13.2,7.2,168.0,10.3,2.6,6.4,,,,,,,,,,,,,,,
2017-11-16,柳林,12.1,7.2,176.0,10.4,2.6,6.3,,,,,,,,,,,,,,,
2017-11-17,柳林,11.9,7.2,170.0,10.6,2.6,6.4,,,,,,,,,,,,,,,
2017-11-18,柳林,12.0,7.2,175.0,10.5,2.7,6.4,,,,,,,,,,,,,,,
2017-11-19,柳林,10.1,7.3,180.0,11.0,2.8,6.2,,,,,,,,,,,,,,,
2017-11-20,柳林,9.7,7.3,177.0,11.1,2.6,6.3,,,,,,,,,,,,,,,
2017-11-21,柳林,10.1,7.2,177.0,10.7,2.4,6.2,,,,,,,,,,,,,,,
2017-11-22,柳林,10.5,7.1,178.0,10.6,2.4,6.4,,,,,,,,,,,,,,,
2017-11-23,柳林,10.1,7.1,180.0,10.7,2.4,6.4,,,,,,,,,,,,,,,
2017-11-24,柳林,9.2,7.2,182.0,11.0,2.4,6.2,,,,,,,,,,,,,,,
2017-11-25,柳林,9.1,7.1,236.0,11.3,2.7,6.2,,,,,,,,,,,,,,,
2017-11-26,柳林,9.3,7.1,239.0,11.1,2.6,6.2,,,,,,,,,,,,,,,
2017-11-27,柳林,9.8,7.0,278.0,10.9,2.8,6.3,,,,,,,,,,,,,,,
2017-11-28,柳林,10.6,7.0,293.0,10.5,2.8,6.4,,,,,,,,,,,,,,,
2017-11-29,柳林,11.2,7.0,286.0,10.2,2.8,6.4,,,,,,,,,,,,,,,
2017-11-30,柳林,11.2,6.9,281.0,10.1,2.8,6.4,,,,,,,,,,,,,,,
2017-12-01,柳林,9.3,7.0,271.0,10.6,2.9,6.5,,,,,,,,,,,,,,,
2017-12-02,柳林,7.7,7.1,267.0,11.1,3.1,6.4,,,,,,,,,,,,,,,
2017-12-03,柳林,7.4,7.1,279.0,11.6,3.1,6.2,,,,,,,,,,,,,,,
2017-12-04,柳林,7.8,7.1,300.0,11.6,3.1,6.4,,,,,,,,,,,,,,,
2017-12-05,柳林,6.8,7.2,306.0,11.8,3.0,6.4,,,,,,,,,,,,,,,
2017-12-06,柳林,6.1,7.2,313.0,11.9,3.0,6.2,,,,,,,,,,,,,,,
2017-12-07,柳林,6.2,7.2,326.0,12.3,3.0,6.3,,,,,,,,,,,,,,,
2017-12-08,柳林,6.1,7.2,302.0,12.7,3.0,6.4,,,,,,,,,,,,,,,
2017-12-09,柳林,6.0,7.2,318.0,12.6,3.0,6.2,,,,,,,,,,,,,,,
2017-12-10,柳林,6.5,7.2,320.0,12.3,3.0,6.2,,,,,,,,,,,,,,,
2017-12-11,柳林,6.2,7.2,328.0,11.9,3.1,6.6,,,,,,,,,,,,,,,
2017-12-12,柳林,4.7,7.3,326.0,12.1,3.1,6.4,,,,,,,,,,,,,,,
