,螟沥家疙,荐柯,荐家捞柯丑档,傈扁傈档档,侩粮魂家,殴档,醚蜡扁藕家,醚龙家,醚牢,努肺肺鞘,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊,亥哩,喷风浚,俊瓶亥哩,磊老坊,磊老坊,堪拳皋瓶坊,飘府努肺肺俊抛牢,荤堪拳藕家,飘府努肺肺俊瓶坊,抛飘扼努肺肺俊瓶坊
2017-01-23,唱林,4.8,8.1,354.0,9.2,9.2,,4.575,0.069,148.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-24,唱林,4.7,8.3,354.0,9.4,8.7,,4.532,0.067,178.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-25,唱林,4.4,8.4,354.0,10.4,8.5,5.9,4.486,0.067,195.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-26,唱林,4.6,8.7,356.0,12.0,8.5,6.2,,0.082,223.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-27,唱林,4.9,8.7,360.0,11.3,9.0,6.4,4.608,0.085,227.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-28,唱林,5.4,8.8,362.0,10.3,8.6,6.1,4.61,0.085,224.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-29,唱林,5.9,8.9,359.0,10.2,7.0,6.2,4.609,0.084,234.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-30,唱林,4.9,8.7,365.0,7.4,9.3,4.7,4.611,0.084,232.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-01-31,唱林,4.7,8.7,366.0,7.6,9.8,4.6,4.504,0.085,233.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-01,唱林,4.6,8.7,367.0,8.9,9.8,4.6,4.28,0.086,240.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-02,唱林,4.5,8.8,370.0,8.9,9.7,4.6,4.286,0.085,232.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-03,唱林,4.8,8.9,370.0,9.1,9.1,4.8,,,240.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-04,唱林,5.3,9.0,371.0,9.5,8.2,5.2,,,244.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-05,唱林,5.3,8.8,374.0,8.9,8.5,4.9,,,236.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-06,唱林,5.2,8.6,382.0,8.3,10.7,4.1,,,218.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-07,唱林,,,,,,4.9,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-08,唱林,,,,,,4.8,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-09,唱林,,,,,,4.7,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-10,唱林,,,,,,4.8,,,205.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-11,唱林,4.9,8.6,384.0,15.9,12.2,4.9,,0.072,211.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-12,唱林,5.1,8.7,387.0,16.5,11.5,4.7,,0.067,218.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-13,唱林,5.2,8.7,392.0,17.0,10.9,4.4,,0.063,215.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-14,唱林,5.5,8.7,397.0,16.8,11.1,4.4,,0.063,217.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-15,唱林,6.3,8.8,400.0,16.4,10.8,4.6,,0.055,211.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-16,唱林,6.2,8.7,407.0,16.7,10.2,4.6,4.568,0.053,212.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-17,唱林,6.4,8.6,417.0,15.4,11.2,4.3,4.596,0.05,185.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-18,唱林,6.3,8.4,421.0,14.5,12.7,4.3,4.539,0.05,178.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-19,唱林,6.4,8.4,421.0,12.8,12.7,4.3,4.66,0.05,161.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-20,唱林,6.7,8.4,419.0,11.4,13.6,4.4,4.682,0.053,168.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-21,唱林,7.2,8.5,419.0,10.6,12.3,4.6,4.563,0.057,179.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-22,唱林,6.8,8.2,421.0,9.2,10.8,4.2,4.773,0.055,146.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-23,唱林,6.9,8.0,422.0,8.9,12.8,4.2,4.635,0.058,137.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-24,唱林,7.0,8.1,426.0,9.3,12.8,4.4,4.585,0.06,157.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-25,唱林,7.4,8.3,429.0,9.8,11.3,4.7,4.853,0.064,187.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-26,唱林,7.9,8.5,431.0,10.4,10.0,5.1,4.784,0.062,188.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-27,唱林,7.8,8.4,439.0,10.3,11.2,5.1,4.665,0.063,172.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-02-28,唱林,8.5,8.5,445.0,10.9,11.3,5.4,4.67,0.062,146.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-01,唱林,8.6,8.4,460.0,11.5,10.0,5.4,4.885,0.057,145.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-02,唱林,8.3,7.9,464.0,10.6,12.5,6.0,5.012,0.068,142.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-03,唱林,9.1,8.1,448.0,11.2,12.4,6.5,4.956,0.077,129.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-04,唱林,9.6,8.3,446.0,12.5,10.5,7.0,4.88,0.075,123.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-05,唱林,9.2,8.3,434.0,12.7,10.5,,4.854,0.077,135.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-06,唱林,8.5,7.9,428.0,11.6,12.8,5.3,4.74,0.077,117.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-07,唱林,8.1,7.7,412.0,11.1,14.1,5.3,4.604,0.083,104.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-08,唱林,8.1,7.7,410.0,10.8,13.8,5.2,4.508,0.084,79.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-09,唱林,8.4,7.8,386.0,11.0,13.1,4.8,4.29,0.084,72.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-10,唱林,9.2,8.0,384.0,11.4,12.3,4.8,4.113,0.094,58.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-11,唱林,9.5,8.0,379.0,11.3,10.8,4.6,3.951,0.086,45.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-12,唱林,9.9,7.9,374.0,11.0,10.2,4.4,3.881,0.089,34.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-13,唱林,9.6,7.9,370.0,10.6,10.3,4.1,3.957,0.092,30.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-14,唱林,9.6,7.8,370.0,10.2,9.1,4.1,4.146,0.08,24.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-15,唱林,10.3,7.6,370.0,9.6,6.2,4.6,3.97,0.105,13.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-16,唱林,10.2,7.5,363.0,9.6,5.8,4.5,4.138,0.106,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-17,唱林,10.6,7.4,360.0,9.1,5.2,4.2,3.974,0.103,10.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-18,唱林,10.8,7.3,359.0,8.8,4.0,4.2,3.925,0.101,10.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-19,唱林,11.2,7.3,359.0,8.4,3.2,4.1,3.862,0.089,8.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-20,唱林,10.6,7.2,361.0,7.9,3.0,4.0,4.142,0.095,8.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-21,唱林,10.9,7.1,365.0,7.5,3.8,4.2,4.251,0.105,11.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,,,,
2017-03-22,唱林,11.3,7.1,370.0,7.0,4.2,4.4,4.025,0.085,15.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-23,唱林,11.6,7.1,374.0,7.3,3.6,4.5,4.067,0.088,19.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-24,唱林,11.5,7.1,380.0,7.0,3.7,4.4,4.081,0.072,17.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-25,唱林,11.2,7.0,384.0,6.7,3.6,4.3,4.174,0.071,19.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-26,唱林,11.6,7.1,387.0,7.2,3.6,4.5,4.21,0.071,29.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-27,唱林,11.7,7.1,389.0,7.4,3.8,4.7,4.25,0.062,37.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-28,唱林,12.2,7.2,392.0,8.0,4.7,5.0,4.166,0.071,51.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-29,唱林,11.6,7.0,394.0,6.6,4.1,4.3,4.207,0.057,27.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-30,唱林,12.6,7.1,399.0,7.6,4.4,4.8,4.183,0.054,40.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-03-31,唱林,12.8,7.2,399.0,8.6,3.8,5.2,4.161,0.055,54.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-01,唱林,12.6,7.1,403.0,7.9,3.9,4.9,4.306,0.046,42.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-02,唱林,12.8,7.1,407.0,7.3,4.1,4.7,4.322,0.045,33.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-03,唱林,13.0,7.1,408.0,7.6,4.4,4.9,,0.046,36.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2017-04-04,唱林,13.7,7.2,410.0,8.2,4.8,5.0,5.027,0.054,40.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-05,唱林,13.7,7.2,410.0,8.2,4.5,5.0,5.106,0.048,51.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-06,唱林,14.1,7.2,411.0,7.8,5.3,5.5,5.481,0.066,93.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2017-04-07,唱林,15.3,7.5,396.0,8.9,6.1,7.2,5.609,0.076,117.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-08,唱林,15.6,7.3,389.0,8.5,4.7,6.3,5.355,0.081,85.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-09,唱林,16.7,7.1,393.0,7.4,4.8,,5.284,0.105,74.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-10,唱林,16.7,7.2,392.0,7.3,5.2,,,,85.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-11,唱林,16.9,7.3,387.0,7.8,5.7,7.6,5.3,0.106,107.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-12,唱林,16.5,7.1,381.0,6.7,5.6,5.9,4.895,0.082,64.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-13,唱林,16.5,7.1,378.0,6.8,5.0,5.5,4.565,0.078,59.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-14,唱林,16.4,7.0,373.0,5.9,5.0,5.0,4.552,0.078,47.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-15,唱林,17.7,7.4,367.0,7.9,5.2,6.2,4.539,0.095,78.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-16,唱林,19.0,7.4,354.0,8.3,4.9,6.6,4.329,0.095,74.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-17,唱林,18.9,7.1,339.0,7.1,5.1,6.1,4.378,0.107,94.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-18,唱林,18.0,7.0,338.0,5.3,4.4,5.1,4.331,0.097,63.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-19,唱林,17.8,7.1,334.0,6.0,4.6,5.7,3.947,0.092,64.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-20,唱林,17.4,7.0,329.0,5.4,4.4,5.2,3.71,0.067,63.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-21,唱林,18.0,7.0,326.0,5.8,4.7,4.8,3.722,0.064,51.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-22,唱林,18.4,7.4,321.0,7.8,4.8,6.0,3.437,0.072,86.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-23,唱林,18.2,7.2,319.0,6.8,4.5,5.1,3.192,0.065,58.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-24,唱林,18.0,7.1,318.0,6.2,4.7,4.6,3.026,0.065,49.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-25,唱林,18.8,7.6,318.0,8.5,4.7,4.9,2.997,0.065,66.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-26,唱林,18.7,7.3,319.0,7.7,4.4,4.4,2.912,0.065,54.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-27,唱林,18.5,7.3,321.0,7.7,5.5,4.4,2.963,0.059,54.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-28,唱林,18.4,7.1,322.0,6.8,5.7,4.2,3.106,0.063,46.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-29,唱林,19.1,7.1,322.0,6.7,6.0,4.0,3.162,0.045,41.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-04-30,唱林,18.8,6.9,326.0,4.5,6.0,4.1,3.08,0.059,29.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-01,唱林,20.1,7.0,328.0,4.9,5.7,4.0,3.047,0.052,24.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-02,唱林,20.6,7.0,330.0,5.3,5.3,4.0,2.801,0.048,24.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-03,唱林,21.2,6.9,334.0,4.0,4.6,3.9,2.785,0.049,17.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-04,唱林,21.5,6.9,337.0,3.5,3.8,3.8,2.87,0.058,14.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-05,唱林,21.6,6.9,339.0,3.6,3.5,3.8,2.933,0.064,16.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-06,唱林,21.4,6.8,343.0,3.5,3.6,3.9,3.379,0.078,16.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-07,唱林,21.1,6.9,344.0,3.3,3.6,4.0,3.295,0.079,20.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-08,唱林,21.3,6.9,347.0,3.1,3.6,4.1,3.328,0.082,27.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-09,唱林,20.6,6.8,349.0,2.0,4.2,4.1,4.202,0.081,32.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-10,唱林,20.4,6.8,351.0,2.1,5.2,4.1,4.003,0.084,25.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-11,唱林,20.7,7.0,355.0,3.6,4.7,4.2,3.984,0.08,26.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-12,唱林,20.7,7.3,363.0,6.9,4.3,4.4,4.032,0.07,30.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-13,唱林,21.2,7.3,370.0,7.4,4.1,4.4,4.063,0.068,31.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-14,唱林,21.2,7.4,370.0,7.9,4.3,4.4,3.902,0.063,33.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-15,唱林,20.9,7.3,376.0,7.3,3.9,4.5,3.766,0.063,31.7,,,,,,,,,,,,,,,
2017-05-16,唱林,21.4,7.3,378.0,7.8,3.1,4.6,3.715,0.045,31.5,,,,,,,,,,,,,,,
2017-05-17,唱林,21.7,7.4,381.0,8.2,2.9,4.6,3.737,0.041,32.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-18,唱林,22.2,7.4,386.0,8.5,2.8,4.6,3.663,0.037,32.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-19,唱林,22.8,7.4,389.0,8.7,2.7,4.7,3.599,0.031,30.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-20,唱林,22.9,7.2,394.0,8.0,2.6,4.7,3.605,0.026,27.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-21,唱林,23.4,7.1,396.0,7.8,2.4,4.9,3.627,0.028,26.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-22,唱林,24.0,7.4,396.0,8.4,2.7,,3.633,0.024,37.9,,,,,,,,,,,,,,,
2017-05-23,唱林,23.8,7.6,398.0,8.5,3.1,,3.582,0.018,49.5,,,,,,,,,,,,,,,
2017-05-24,唱林,24.1,7.6,401.0,7.9,3.7,,3.745,0.022,52.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-25,唱林,23.7,7.0,401.0,5.7,4.0,5.2,3.797,0.022,48.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-26,唱林,22.7,6.8,401.0,3.8,4.6,5.4,3.784,0.029,47.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-27,唱林,24.0,7.3,399.0,5.9,5.6,5.6,3.726,0.036,61.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-28,唱林,23.4,7.1,396.0,5.9,6.0,5.6,3.502,0.035,68.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-29,唱林,23.9,7.3,400.0,6.1,6.4,5.4,3.477,0.034,70.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-30,唱林,25.0,7.8,400.0,7.7,6.5,5.5,3.315,0.03,71.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-05-31,唱林,24.5,8.0,399.0,8.7,7.5,5.6,3.316,0.026,68.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-01,唱林,24.9,8.0,396.0,7.9,7.3,5.5,3.36,0.019,60.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-02,唱林,24.6,7.3,401.0,5.3,7.0,5.3,3.585,0.016,41.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-03,唱林,24.6,7.0,403.0,4.5,9.2,5.3,4.07,0.031,42.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-04,唱林,25.0,7.0,403.0,4.7,11.0,5.4,3.938,0.035,47.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-05,唱林,25.9,7.5,404.0,7.0,16.7,5.7,3.756,0.042,66.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-06,唱林,24.8,7.0,412.0,4.1,12.6,5.7,3.589,0.04,46.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-07,唱林,23.5,6.8,414.0,2.4,14.5,5.3,3.752,0.054,43.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-08,唱林,24.0,6.8,414.0,3.0,13.9,5.3,3.859,0.058,37.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-09,唱林,24.6,6.8,412.0,3.5,11.0,5.2,3.91,0.046,33.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-10,唱林,24.5,6.8,405.0,3.1,9.8,5.3,4.196,0.04,29.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-11,唱林,25.0,6.8,396.0,3.8,9.4,5.4,4.4,0.036,29.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-12,唱林,,,,,,,3.748,0.036,36.0,,,,,,,,,,,,,,,
2017-06-13,唱林,25.1,7.3,372.0,7.3,8.7,5.9,3.335,0.038,39.9,,,,,,,,,,,,,,,
2017-06-14,唱林,24.9,7.0,369.0,6.1,7.9,5.8,3.252,0.039,28.2,,,,,,,,,,,,,,,
2017-06-15,唱林,25.0,6.9,359.0,4.8,6.8,5.7,3.197,0.038,24.0,,,,,,,,,,,,,,,
2017-06-16,唱林,25.9,6.9,356.0,4.5,5.6,5.8,3.115,,19.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-17,唱林,25.8,6.9,352.0,4.6,4.3,5.8,2.9,0.044,14.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-18,唱林,26.2,6.9,350.0,4.6,3.9,5.9,2.892,0.045,17.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-19,唱林,26.5,6.9,350.0,4.0,4.0,6.0,2.967,0.046,17.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-20,唱林,25.9,6.8,348.0,3.8,3.8,6.0,3.094,0.045,18.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-21,唱林,26.5,7.1,348.0,4.7,6.6,6.2,3.171,,27.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-22,唱林,27.4,7.3,348.0,5.1,8.2,6.1,3.094,,27.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-23,唱林,27.3,7.1,348.0,4.3,6.6,6.1,3.117,0.051,21.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-24,唱林,27.5,7.3,345.0,4.7,9.6,6.2,3.014,0.059,32.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2017-06-25,唱林,27.5,7.3,344.0,4.4,10.5,6.3,3.082,0.065,30.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
