,´ï¹æ·ù·®_DAY,´ïÀ¯ÀÔ·®_DAY
2022-03-09,0.62,0.01
2022-03-10,0.62,0.02
2022-03-11,0.62,0.02
2022-03-12,0.62,0.02
2022-03-13,0.62,0.38
2022-03-14,0.62,0.14
2022-03-15,0.62,0.14
2022-03-16,0.62,0.02
2022-03-17,0.62,0.14
2022-03-18,0.61,0.85
2022-03-19,0.57,0.92
2022-03-20,0.62,0.74
2022-03-21,0.62,0.62
2022-03-22,0.62,0.5
2022-03-23,0.62,0.38
2022-03-24,0.62,0.38
2022-03-25,0.62,0.14
2022-03-26,0.62,0.62
2022-03-27,0.62,0.5
2022-03-28,0.62,0.62
2022-03-29,0.62,0.26
2022-03-30,0.62,0.38
2022-03-31,0.62,0.38
2022-04-01,0.61,0.26
2022-04-02,0.61,0.26
2022-04-03,0.61,0.19
2022-04-04,0.62,0.21
2022-04-05,0.62,0.03
2022-04-06,0.62,0.27
2022-04-07,0.62,0.15
2022-04-08,0.62,0.15
2022-04-09,0.62,0.15
2022-04-10,0.62,0.04
2022-04-11,0.62,0.15
2022-04-12,0.62,0.15
2022-04-13,0.61,0.03
2022-04-14,0.61,0.15
2022-04-15,0.61,0.15
2022-04-16,0.66,0.09
2022-04-17,0.68,0.11
2022-04-18,0.64,0.06
2022-04-19,0.65,0.08
2022-04-20,0.66,0.0
2022-04-21,0.66,0.08
2022-04-22,0.66,0.09
2022-04-23,0.66,0.09
2022-04-24,0.66,0.09
2022-04-25,0.65,0.0
2022-04-26,0.61,0.38
2022-04-27,0.69,0.24
2022-04-28,0.73,0.0
2022-04-29,0.73,0.5
2022-04-30,0.72,0.16
2022-05-01,0.72,0.28
2022-05-02,0.72,0.28
2022-05-03,0.73,0.17
2022-05-04,0.73,0.17
2022-05-05,0.69,0.02
2022-05-06,0.7,0.14
2022-05-07,0.76,0.09
2022-05-08,0.75,0.09
2022-05-09,0.74,0.08
2022-05-10,0.76,0.0
2022-05-11,0.79,0.02
2022-05-12,0.83,0.06
2022-05-13,0.74,0.01
2022-05-14,0.83,0.03
2022-05-15,0.83,0.07
2022-05-16,0.82,0.0
2022-05-17,1.03,0.27
2022-05-18,0.81,0.0
2022-05-19,0.81,0.06
2022-05-20,0.82,0.0
2022-05-21,0.82,0.0
2022-05-22,0.82,0.08
2022-05-23,0.82,0.0
2022-05-24,0.83,0.0
2022-05-25,0.83,0.1
2022-05-26,0.83,0.0
2022-05-27,0.83,0.0
2022-05-28,0.83,0.1
2022-05-29,0.83,0.0
2022-05-30,0.83,0.0
2022-05-31,0.84,0.12
2022-06-01,0.83,0.01
2022-06-02,0.83,0.0
2022-06-03,0.82,0.01
2022-06-04,0.81,0.0
2022-06-05,0.8,0.2
2022-06-06,0.79,0.19
2022-06-07,0.71,0.01
2022-06-08,0.79,0.0
2022-06-09,0.76,0.06
2022-06-10,0.79,0.0
2022-06-11,0.79,0.0
2022-06-12,0.78,0.0
2022-06-13,0.77,0.0
2022-06-14,0.77,0.19
2022-06-15,0.75,0.06
2022-06-16,0.78,0.09
2022-06-17,0.78,0.0
2022-06-18,0.78,0.0
2022-06-19,0.78,0.01
2022-06-20,0.78,0.01
2022-06-21,0.77,0.01
2022-06-22,0.77,0.0
2022-06-23,0.75,0.0
2022-06-24,0.6,1.74
2022-06-25,0.6,0.41
2022-06-26,0.6,0.22
2022-06-27,0.6,0.31
2022-06-28,0.6,0.28
2022-06-29,0.73,0.19
2022-06-30,0.78,0.21
2022-07-01,0.78,0.12
2022-07-02,0.78,0.02
2022-07-03,0.78,0.03
2022-07-04,0.77,0.12
2022-07-05,0.76,0.02
2022-07-06,0.76,0.02
2022-07-07,0.68,0.0
2022-07-08,0.7,0.06
2022-07-09,0.78,0.0
2022-07-10,0.77,0.13
2022-07-11,0.74,0.07
2022-07-12,0.77,0.0
2022-07-13,0.51,0.26
2022-07-14,0.28,0.16
2022-07-15,0.28,0.1
2022-07-16,0.28,0.0
2022-07-17,0.28,0.11
2022-07-18,0.28,0.82
2022-07-19,0.28,1.94
2022-07-20,0.28,0.76
2022-07-21,0.28,0.55
2022-07-22,0.28,0.46
2022-07-23,0.28,0.46
2022-07-24,0.28,0.46
2022-07-25,0.28,0.46
2022-07-26,0.28,0.37
2022-07-27,0.38,0.2
2022-07-28,0.44,0.16
2022-07-29,0.43,0.16
2022-07-30,0.32,0.05
2022-07-31,0.28,0.01
2022-08-01,0.29,0.1
2022-08-02,0.28,0.07
2022-08-03,0.42,0.05
2022-08-04,0.47,0.1
2022-08-05,0.47,0.01
2022-08-06,0.47,0.01
2022-08-07,0.47,0.02
2022-08-08,0.47,0.02
2022-08-09,0.34,0.0
2022-08-10,0.28,0.1
2022-08-11,0.28,0.1
2022-08-12,0.28,0.28
2022-08-13,0.28,0.28
2022-08-14,0.28,0.46
2022-08-15,0.28,0.48
2022-08-16,0.28,3.82
2022-08-17,0.28,2.08
2022-08-18,0.28,2.04
2022-08-19,0.27,0.83
2022-08-20,0.27,1.11
2022-08-21,0.28,0.65
2022-08-22,0.28,0.47
2022-08-23,0.3,0.48
2022-08-24,0.31,0.4
2022-08-25,0.28,0.28
2022-08-26,0.28,0.28
2022-08-27,0.28,0.28
2022-08-28,0.28,0.09
2022-08-29,0.34,0.16
2022-08-30,0.29,0.19
2022-08-31,0.28,4.45
2022-09-01,0.28,2.88
2022-09-02,0.28,1.44
2022-09-03,0.28,0.77
2022-09-04,0.28,0.67
2022-09-05,0.28,0.97
2022-09-06,0.29,32.0
2022-09-07,0.29,4.5
2022-09-08,0.31,1.62
2022-09-09,0.35,0.81
2022-09-10,0.35,0.58
2022-09-11,0.35,0.35
2022-09-12,0.35,0.35
2022-09-13,0.35,0.35
2022-09-14,0.35,0.0
2022-09-15,0.3,0.08
2022-09-16,0.28,0.17
2022-09-17,0.28,0.05
2022-09-18,0.28,0.09
2022-09-19,0.28,0.25
2022-09-20,0.28,0.05
2022-09-21,0.28,0.05
2022-09-22,0.27,0.0
2022-09-23,0.27,0.0
2022-09-24,0.27,0.04
2022-09-25,0.27,0.04
2022-09-26,0.34,0.11
2022-09-27,0.27,0.0
2022-09-28,0.27,0.05
2022-09-29,0.27,0.0
2022-09-30,0.27,0.05
2022-10-01,0.27,0.0
2022-10-02,0.27,0.0
2022-10-03,0.27,0.05
2022-10-04,0.27,0.27
2022-10-05,0.27,0.05
2022-10-06,0.27,0.05
2022-10-07,0.27,0.0
2022-10-08,0.27,0.0
2022-10-09,0.27,0.01
2022-10-10,0.27,0.0
2022-10-11,0.27,0.0
2022-10-12,0.27,0.05
2022-10-13,0.28,0.0
2022-10-14,0.28,0.0
2022-10-15,0.28,0.06
2022-10-16,0.28,0.0
2022-10-17,0.28,0.0
2022-10-18,0.28,0.06
2022-10-19,0.28,0.0
2022-10-20,0.28,0.0
2022-10-21,0.28,0.0
2022-10-22,0.28,0.05
2022-10-23,0.28,0.0
2022-10-24,0.28,0.0
2022-10-25,0.28,0.06
2022-10-26,0.28,0.0
2022-10-27,0.28,0.0
2022-10-28,0.28,0.0
2022-10-29,0.28,0.06
2022-10-30,0.28,0.0
2022-10-31,0.28,0.0
2022-11-01,0.28,0.06
2022-11-02,,
2022-11-03,,
2022-11-04,,
2022-11-05,,
2022-11-06,,
2022-11-07,,
